NUTS3;CODE
'DE135';'78664'
'DE26A';'97791'
'DE929';'30900'
'DE119';'74653'
'DE91C';'37127'
'DEB3H';'67489'
'DEB3B';'67598'
'DEB3C';'67159'
'DEB3E';'76776'
'DEB3B';'67599'
'DEB3B';'67595'
'DE722';'35687'
'DEB3J';'67585'
'DEB11';'56077'
'DE139';'79595'
'DEA5C';'59427'
'DEB14';'55590'
'DE132';'79410'
'DEB1B';'56204'
'DED41';'09130'
'DED43';'09573'
'DE225';'94572'
'DE224';'94532'
'DE80J';'17258'
'DE225';'94536'
'DE300';'10627'
'DE222';'94034'
'DE300';'13189'
'DE300';'12347'
'DE219';'91809'
'DE21C';'82278'
'DE21I';'86697'
'DE12C';'72297'
'DE234';'92281'
'DE21N';'82399'
'DE248';'91090'
'DEG0V';'96523'
'DEA11';'40212'
'DEA23';'50935'
'DEA2C';'53359'
'DEA31';'46240'
'DEA36';'45964'
'DEC01';'66111'
'DEA24';'51381'
'DEB22';'56841'
'DE119';'74214'
'DEF0E';'25578'
'DE926';'37640'
'DEF09';'25335'
'DE926';'37620'
'DE114';'73110'
'DE145';'89150'
'DE245';'96185'
'DE276';'86514'
'DE935';'21368'
'DE914';'38557'
'DE276';'86830'
'DE25C';'91805'
'DEE0D';'39629'
'DE934';'29493'
'DEE0D';'39517'
'DE212';'80993'
'DE246';'95473'
'DE212';'81545'
'DE234';'91275'
'DE300';'10719'
'DE300';'10555'
'DE300';'12249'
'DE80N';'17391'
'DE300';'10829'
'DE300';'12309'
'DEG0U';'07349'
'DE24A';'96367'
'DE11A';'74532'
'DEB12';'53424'
'DE245';'96161'
'DE21A';'85467'
'DE246';'95694'
'DE217';'85229'
'DE21I';'85123'
'DE300';'10317'
'DE933';'21274'
'DE925';'31199'
'DE11A';'74586'
'DE146';'88430'
'DE91C';'37085'
'DE933';'21227'
'DE600';'22041'
'DE11A';'74597'
'DE279';'89287'
'DE268';'97340'
'DE268';'97320'
'DE931';'29339'
'DE268';'97332'
'DE935';'21394'
'DE27C';'87727'
'DE931';'29355'
'DE27C';'87770'
'DE912';'38229'
'DE27E';'87490'
'DE278';'89331'
'DE914';'38542'
'DE27C';'87778'
'DE237';'92690'
'DE24D';'95195'
'DE226';'93345'
'DEE02';'06110'
'DE23A';'95704'
'DEE05';'06385'
'DE234';'92253'
'DE226';'84085'
'DE21A';'84424'
'DEE08';'06679'
'DEE08';'06721'
'DE300';'13129'
'DE600';'20246'
'DE128';'74939'
'DE137';'78576'
'DE21B';'85356'
'DEA46';'32457'
'DE143';'72469'
'DEF05';'25709'
'DE149';'72477'
'DE736';'34537'
'DE115';'71282'
'DE142';'72108'
'DE932';'21781'
'DEA45';'32699'
'DE932';'21756'
'DE501';'28219'
'DE71E';'61200'
'DE276';'86863'
'DE25A';'91448'
'DEF03';'23554'
'DE914';'29378'
'DE80J';'17087'
'DE300';'10585'
'DE300';'10783'
'DE300';'10969'
'DE80N';'17493'
'DE279';'89293'
'DE266';'97654'
'DE91A';'31246'
'DEF02';'24146'
'DE26B';'97456'
'DE26B';'97532'
'DE278';'89312'
'DE931';'29364'
'DE27C';'87784'
'DEF0D';'23813'
'DE278';'86489'
'DED52';'04651'
'DED52';'04828'
'DED52';'04687'
'DE26C';'97256'
'DE256';'91743'
'DE27B';'87659'
'DE91B';'38170'
'DE245';'96170'
'DEF08';'23744'
'DEG0Q';'98559'
'DEF03';'23569'
'DE935';'21371'
'DE257';'91086'
'DEG0T';'98693'
'DE241';'96049'
'DE26B';'97529'
'DEG0R';'36448'
'DE80M';'23923'
'DE80K';'18190'
'DED53';'04519'
'DE235';'93199'
'DE21G';'84559'
'DE80J';'17194'
'DE928';'31717'
'DEA44';'37696'
'DE111';'70174'
'DE111';'70599'
'DE127';'74842'
'DE111';'70376'
'DE115';'74385'
'DE735';'34560'
'DE264';'63877'
'DE116';'70734'
'DE149';'88512'
'DE735';'34590'
'DE725';'36341'
'DE264';'63874'
'DE147';'88709'
'DE147';'88090'
'DE141';'72532'
'DE917';'38154'
'DE917';'38382'
'DE27D';'86694'
'DE21E';'86931'
'DE21N';'82409'
'DE24C';'96231'
'DE21M';'83352'
'DE235';'93426'
'DE118';'74182'
'DE113';'73776'
'DE731';'34132'
'DE141';'72525'
'DE216';'82057'
'DE219';'85095'
'DE21H';'82064'
'DEG0K';'07368'
'DEG03';'07745'
'DE234';'92275'
'DE242';'95447'
'DE246';'95463'
'DE236';'92363'
'DE212';'81667'
'DE249';'95138'
'DE226';'93354'
'DE244';'95030'
'DEE02';'06126'
'DEB3H';'76889'
'DE139';'79686'
'DEB1B';'56457'
'DE94A';'26345'
'DE134';'77781'
'DEA5B';'59494'
'DEB3B';'55286'
'DE124';'76547'
'DEB3J';'55262'
'DE148';'88339'
'DE938';'29614'
'DEF0B';'24794'
'DE600';'22559'
'DE918';'37181'
'DE929';'30161'
'DE732';'36167'
'DE21M';'83324'
'DE40H';'14959'
'DED42';'09579'
'DE80L';'18565'
'DE300';'14052'
'DE300';'13405'
'DE300';'13403'
'DE267';'97514'
'DE91B';'38324'
'DE917';'38379'
'DE258';'90547'
'DE275';'86438'
'DE262';'97422'
'DED21';'01129'
'DED21';'01108'
'DED2F';'01847'
'DEF0D';'24641'
'DE600';'22113'
'DE21L';'82237'
'DE26C';'97273'
'DE91C';'37136'
'DEB18';'53619'
'DE712';'60598'
'DE936';'28790'
'DED42';'09235'
'DED2C';'01936'
'DEE02';'06124'
'DE238';'93188'
'DE279';'89264'
'DEF0B';'24259'
'DE91C';'37130'
'DE144';'89077'
'DEF0B';'24239'
'DE925';'31135'
'DEF0D';'24598'
'DE933';'21217'
'DE918';'37589'
'DEF0B';'24244'
'DE27E';'87538'
'DE11D';'73430'
'DEF05';'25779'
'DEF07';'25862'
'DE118';'74211'
'DE926';'37647'
'DE116';'71397'
'DE735';'34587'
'DE148';'88271'
'DE917';'38375'
'DE917';'38387'
'DE914';'38470'
'DE276';'86343'
'DE271';'86169'
'DE934';'29496'
'DE253';'90768'
'DE275';'86504'
'DE252';'91056'
'DEG01';'99094'
'DE248';'91353'
'DE25C';'91798'
'DE275';'86574'
'DE252';'91052'
'DE21C';'82294'
'DE24C';'96275'
'DEA1E';'47906'
'DEA1E';'47918'
'DEA15';'41236'
'DEC02';'66693'
'DEA14';'47803'
'DEA14';'47799'
'DEA1D';'41464'
'DEA12';'47178'
'DEB25';'54340'
'DEB22';'54523'
'DEA11';'40219'
'DEA11';'40215'
'DEA11';'40229'
'DEA1C';'40882'
'DEE09';'38871'
'DE25A';'91468'
'DE276';'86866'
'DE277';'86647'
'DE25C';'91728'
'DE938';'29690'
'DE257';'91083'
'DE247';'96271'
'DEB23';'54617'
'DEA2D';'52223'
'DEA2D';'52249'
'DEA1B';'47608'
'DEB23';'54687'
'DEB3D';'67819'
'DE134';'77960'
'DEB3C';'67475'
'DEA57';'59759'
'DE94F';'49434'
'DE944';'49074'
'DEB3J';'55270'
'DE132';'79274'
'DE94D';'26203'
'DEA1B';'47533'
'DEA29';'41844'
'DEA26';'52441'
'DEB3F';'67688'
'DE133';'79365'
'DEB3K';'66994'
'DE712';'60488'
'DE712';'60438'
'DE941';'27749'
'DE712';'60433'
'DE939';'21739'
'DE11B';'97953'
'DE147';'88097'
'DE11B';'97956'
'DE114';'73119'
'DE926';'37642'
'DE148';'88326'
'DE114';'73117'
'DE734';'34298'
'DE925';'31036'
'DEA58';'58769'
'DE132';'79427'
'DE94E';'49584'
'DE132';'79241'
'DEA58';'58640'
'DEB14';'55444'
'DEA5C';'59423'
'DE133';'79336'
'DE94E';'49577'
'DEA54';'59073'
'DE723';'65551'
'DE121';'76534'
'DEB3C';'67269'
'DEB3C';'67283'
'DEB3I';'67127'
'DEB3I';'67258'
'DEB15';'55774'
'DE949';'49777'
'DEB15';'55626'
'DE80J';'17033'
'DE300';'13597'
'DE228';'94072'
'DE300';'14165'
'DEB24';'54587'
'DEB25';'54451'
'DEA1D';'41462'
'DE24D';'95158'
'DEE05';'06366'
'DEG0K';'07927'
'DEE0B';'06255'
'DEG0J';'07639'
'DEG0L';'07586'
'DE21K';'83052'
'DE300';'12459'
'DE40I';'17291'
'DED2C';'01458'
'DE40C';'15864'
'DE40I';'17326'
'DED2D';'02742'
'DE27D';'86704'
'DEG0U';'98746'
'DEG0D';'99610'
'DEB1A';'56355'
'DEB3D';'67813'
'DE13A';'79664'
'DEA37';'49504'
'DE134';'77652'
'DE13A';'79737'
'DE134';'77791'
'DE71D';'65307'
'DE133';'79215'
'DE133';'79297'
'DEB1B';'56479'
'DEB3H';'76833'
'DEB3H';'76835'
'DE24A';'96352'
'DEA1D';'41468'
'DEA11';'40489'
'DE406';'15752'
'DE40E';'14557'
'DE40F';'16921'
'DEC01';'57350'
'DEA23';'50733'
'DEA13';'45127'
'DEB22';'54470'
'DEB1C';'56828'
'DE94B';'48529'
'DEA22';'53119'
'DEA13';'45259'
'DEA37';'48565'
'DE947';'26532'
'DEB3K';'66500'
'DEB18';'56599'
'DEB17';'56648'
'DEC06';'66629'
'DE949';'26899'
'DE300';'12105'
'DE228';'94161'
'DE300';'13359'
'DE300';'12099'
'DEB3I';'67122'
'DE12C';'72293'
'DE12B';'75334'
'DE12C';'72294'
'DEA57';'59969'
'DE722';'35584'
'DE12B';'75210'
'DE12C';'72299'
'DE114';'73345'
'DEA2B';'51427'
'DEA22';'53129'
'DEB17';'56727'
'DEB12';'56651'
'DEA2B';'51503'
'DEC05';'66453'
'DEF08';'23715'
'DE256';'91604'
'DE911';'38118'
'DEA43';'32139'
'DE128';'68775'
'DE135';'78727'
'DE135';'78736'
'DE724';'35117'
'DE135';'72189'
'DEA47';'33106'
'DE12A';'72218'
'DE721';'35392'
'DE135';'78669'
'DE922';'27251'
'DE721';'35415'
'DE212';'81549'
'DEE08';'06628'
'DE21F';'83607'
'DE21H';'85774'
'DE22A';'84381'
'DE229';'94265'
'DE22A';'84384'
'DED42';'09456'
'DE228';'94149'
'DE228';'94099'
'DE407';'04936'
'DEA23';'50674'
'DEB25';'54422'
'DEA19';'42699'
'DEC01';'66121'
'DEB12';'56746'
'DEA2C';'53343'
'DEA2A';'51688'
'DEF02';'24116'
'DE600';'22115'
'DE600';'22143'
'DEF0F';'22145'
'DEA1A';'42117'
'DEB15';'55768'
'DEA1A';'42369'
'DEA36';'45657'
'DEA36';'45739'
'DEA1A';'42289'
'DEG05';'99425'
'DE217';'85232'
'DE219';'85125'
'DE24B';'95336'
'DE216';'82431'
'DE925';'31096'
'DEA41';'33519'
'DED44';'08269'
'DED45';'08439'
'DED52';'04655'
'DED52';'04579'
'DE219';'85098'
'DE212';'81477'
'DEE03';'39110'
'DEE07';'39179'
'DE944';'49080'
'DE94A';'26316'
'DE723';'65627'
'DE948';'49685'
'DE279';'89231'
'DE600';'22085'
'DE11A';'74599'
'DEG06';'37308'
'DE925';'31061'
'DE732';'36157'
'DEF09';'22869'
'DE229';'94255'
'DE235';'93462'
'DE26A';'97907'
'DE147';'88069'
'DE147';'88079'
'DE116';'73642'
'DE933';'21649'
'DE925';'31008'
'DE212';'81739'
'DE237';'92655'
'DE21F';'83707'
'DEE0B';'06249'
'DE238';'93176'
'DE234';'92284'
'DE218';'85604'
'DEE0D';'39596'
'DE234';'92263'
'DEE05';'39261'
'DEG02';'07549'
'DED44';'08525'
'DE237';'92706'
'DE227';'84186'
'DE239';'93149'
'DE21K';'83122'
'DE939';'21734'
'DE115';'71636'
'DE118';'74388'
'DEF0E';'25572'
'DE111';'70327'
'DE118';'74199'
'DE937';'27386'
'DE937';'27356'
'DE149';'88367'
'DE731';'34131'
'DE734';'34292'
'DE725';'36323'
'DE113';'72644'
'DE133';'79346'
'DE131';'79112'
'DEB3F';'67699'
'DEA54';'59067'
'DE21M';'83256'
'DE227';'84168'
'DE22C';'84130'
'DE235';'92444'
'DED53';'04838'
'DE80L';'18320'
'DE212';'80804'
'DE216';'83677'
'DE502';'27572'
'DE736';'34508'
'DE128';'68526'
'DE136';'78609'
'DE128';'69502'
'DE128';'69190'
'DE71C';'63329'
'DE941';'27751'
'DE12B';'75228'
'DE711';'64287'
'DE137';'78549'
'DE712';'60306'
'DEA45';'32105'
'DE932';'21765'
'DE715';'69518'
'DE128';'69434'
'DE123';'75057'
'DE501';'28209'
'DE112';'71134'
'DE12A';'75395'
'DE80J';'17207'
'DED52';'04827'
'DE239';'92549'
'DE235';'93497'
'DED53';'04860'
'DE22A';'84367'
'DED42';'09474'
'DE276';'86868'
'DEF08';'23684'
'DE27B';'87668'
'DE93A';'29590'
'DE276';'86494'
'DE27B';'87675'
'DE257';'91475'
'DE25C';'91729'
'DE25C';'91723'
'DE27B';'86875'
'DE257';'91085'
'DE245';'96164'
'DE276';'86679'
'DE271';'86152'
'DEE09';'06502'
'DEG0D';'99634'
'DE245';'96117'
'DE718';'61352'
'DE137';'78194'
'DE123';'76703'
'DE71E';'63688'
'DE735';'34628'
'DE115';'74376'
'DE719';'63589'
'DE111';'70176'
'DE932';'21755'
'DE141';'72762'
'DE113';'70629'
'DE269';'63849'
'DE117';'74076'
'DE734';'34308'
'DE147';'88699'
'DE141';'72766'
'DE111';'70374'
'DE115';'71686'
'DE939';'21737'
'DE93B';'27308'
'DE118';'74232'
'DE734';'34317'
'DE118';'71717'
'DE113';'72664'
'DE938';'27336'
'DE116';'71409'
'DE939';'21702'
'DE149';'88348'
'DE148';'88376'
'DE265';'97792'
'DE11A';'74426'
'DE600';'22769'
'DE925';'31141'
'DE26C';'97243'
'DEF02';'24109'
'DE27E';'87488'
'DEG0Q';'98596'
'DE27B';'87634'
'DEG0R';'99820'
'DE256';'91599'
'DE278';'89361'
'DE600';'21077'
'DE91C';'37077'
'DE600';'22453'
'DE26C';'97255'
'DEG0R';'36414'
'DEF0B';'24107'
'DE26C';'97253'
'DE600';'20249'
'DEB3K';'76891'
'DEB32';'67657'
'DEB1B';'56427'
'DEA52';'44229'
'DEB17';'56332'
'DEA2C';'51570'
'DEB14';'55621'
'DE279';'89294'
'DE91B';'38271'
'DEG06';'37359'
'DE265';'97711'
'DEG06';'99976'
'DEG0Q';'98597'
'DE278';'89335'
'DEF0F';'23869'
'DE26B';'97469'
'DEG0R';'36456'
'DE27D';'86742'
'DE914';'38179'
'DE245';'96157'
'DEG0Q';'98593'
'DEF06';'21502'
'DE27C';'87745'
'DE277';'89438'
'DE256';'91717'
'DE122';'76131'
'DE123';'76359'
'DE123';'76297'
'DE256';'91575'
'DE80M';'19217'
'DE217';'85254'
'DE217';'85259'
'DE217';'85253'
'DEG0D';'99628'
'DE24A';'96369'
'DEE0A';'06456'
'DEE0A';'06542'
'DE21N';'82377'
'DE219';'85113'
'DEB17';'56751'
'DEF0B';'24783'
'DE114';'73054'
'DE114';'73113'
'DEF0D';'22851'
'DEF0B';'24625'
'DE11D';'73489'
'DEG0R';'36460'
'DE136';'78078'
'DE135';'78667'
'DE126';'68229'
'DE12A';'75328'
'DE711';'64297'
'DE128';'69226'
'DE12A';'72202'
'DE712';'60389'
'DE501';'28239'
'DEF07';'25845'
'DE12B';'75438'
'DE137';'78583'
'DE927';'31606'
'DE137';'78601'
'DE721';'35447'
'DEA47';'33184'
'DE128';'74924'
'DE138';'78357'
'DE71B';'64747'
'DEF05';'25715'
'DEA42';'33775'
'DEA17';'46147'
'DEA11';'40472'
'DEA34';'48703'
'DEA23';'51107'
'DEA53';'58091'
'DEA52';'44145'
'DEB1D';'55471'
'DEB18';'56566'
'DEA52';'44269'
'DEB3F';'66851'
'DEA37';'48496'
'DE139';'79418'
'DE134';'77794'
'DEG07';'99765'
'DE21N';'86989'
'DEG0T';'99334'
'DE934';'29459'
'DE21E';'86947'
'DEG0T';'98701'
'DE257';'91334'
'DE21E';'82269'
'DE21E';'86911'
'DE934';'29482'
'DE21E';'86941'
'DEA1B';'47559'
'DED45';'08396'
'DE80J';'17192'
'DED52';'04808'
'DE40D';'16833'
'DE214';'84553'
'DE22C';'94522'
'DE235';'93486'
'DE22B';'94559'
'DED42';'08344'
'DE40D';'16827'
'DE235';'93479'
'DE22A';'84387'
'DE733';'36277'
'DE146';'88471'
'DE91C';'37120'
'DEA46';'32361'
'DEA47';'33154'
'DEF0C';'24399'
'DE80N';'17449'
'DE22A';'94137'
'DED42';'09514'
'DE80L';'18574'
'DE80L';'18569'
'DED43';'09618'
'DE225';'94169'
'DE80J';'17036'
'DE300';'10713'
'DE300';'10625'
'DE600';'22177'
'DE600';'22111'
'DEF02';'24145'
'DE265';'97720'
'DE600';'22045'
'DE91A';'31226'
'DEG0R';'36469'
'DE11A';'74579'
'DE127';'74731'
'DE264';'63857'
'DE91B';'38162'
'DE91B';'38319'
'DE917';'38165'
'DE93A';'29389'
'DE256';'91737'
'DE256';'91586'
'DE27D';'86685'
'DE267';'96188'
'DE714';'65201'
'DE722';'35767'
'DE94F';'49439'
'DE13A';'79865'
'DEB3C';'67167'
'DE111';'70563'
'DE117';'74080'
'DE923';'31855'
'DE118';'74254'
'DEF07';'25872'
'DEF07';'25887'
'DE937';'27383'
'DE27C';'86825'
'DEG0E';'98663'
'DE267';'96106'
'DE91B';'38173'
'DE27D';'86744'
'DEF06';'23883'
'DE25C';'91719'
'DEF08';'23626'
'DE21L';'82335'
'DE21C';'82194'
'DE91C';'37139'
'DE11A';'74427'
'DEF0C';'24401'
'DE148';'88239'
'DE145';'89605'
'DE145';'89604'
'DE733';'36219'
'DE600';'21147'
'DE914';'38471'
'DE257';'91091'
'DE257';'91341'
'DE258';'90522'
'DE25B';'91187'
'DED42';'08315'
'DED41';'09224'
'DE21M';'83413'
'DE235';'93476'
'DE224';'94447'
'DED42';'09484'
'DE224';'94486'
'DE224';'94551'
'DE276';'86485'
'DEG0C';'99100'
'DE21E';'86925'
'DE267';'96190'
'DE276';'86507'
'DE271';'86179'
'DE248';'91336'
'DEE09';'06493'
'DE254';'90441'
'DEF0C';'24867'
'DE113';'73262'
'DE732';'36364'
'DE735';'34327'
'DEF0B';'24819'
'DE114';'73101'
'DE933';'21646'
'DE114';'73087'
'DE735';'34286'
'DE114';'73344'
'DE26A';'97854'
'DEF09';'25336'
'DE11B';'97959'
'DE236';'92348'
'DE246';'95496'
'DE21J';'85077'
'DE249';'95233'
'DE21H';'85579'
'DE21B';'85414'
'DE234';'92237'
'DE21F';'83703'
'DEE0B';'06198'
'DE246';'95686'
'DE226';'84091'
'DE21F';'83737'
'DE21B';'85368'
'DE234';'92286'
'DED44';'07919'
'DE934';'29479'
'DEB14';'67827'
'DE94H';'26474'
'DE26C';'97204'
'DE26C';'97262'
'DE26B';'97502'
'DE11D';'73432'
'DE256';'91625'
'DE600';'22147'
'DEF0F';'22885'
'DEF02';'24148'
'DE27C';'87730'
'DE600';'21039'
'DE27E';'87463'
'DEF0D';'23867'
'DEF0D';'23795'
'DE300';'12247'
'DED43';'09600'
'DE225';'94481'
'DEG01';'99099'
'DE275';'86495'
'DE254';'90461'
'DE254';'90489'
'DE21D';'82418'
'DE21C';'82110'
'DE934';'29491'
'DE259';'91242'
'DEE0D';'39590'
'DE238';'93161'
'DEE0B';'06258'
'DE21K';'83075'
'DE21A';'85659'
'DE227';'84098'
'DE21G';'83558'
'DE40D';'16866'
'DE21G';'83527'
'DE408';'14715'
'DE21K';'83131'
'DE238';'93197'
'DEE01';'06842'
'DEF0D';'24626'
'DEF0F';'22889'
'DEF0B';'24229'
'DEG0Q';'36452'
'DE21A';'85435'
'DE234';'92266'
'DE275';'86570'
'DE21I';'86529'
'DE21D';'82481'
'DE21L';'82343'
'DE211';'85051'
'DEF0F';'22926'
'DE26B';'97506'
'DE91B';'38272'
'DE268';'97348'
'DEF0D';'23829'
'DE266';'97640'
'DE933';'21423'
'DE273';'87439'
'DE277';'89447'
'DE935';'21391'
'DEF0F';'22961'
'DEF06';'23847'
'DE27C';'87739'
'DEG09';'99974'
'DE256';'91567'
'DE116';'73655'
'DE114';'73099'
'DE926';'37633'
'DE938';'29699'
'DEF0C';'24891'
'DE933';'21255'
'DEF0B';'24808'
'DEE02';'06128'
'DE249';'95182'
'DE227';'84056'
'DEE08';'06712'
'DE21C';'82178'
'DE259';'91244'
'DE21J';'85298'
'DE236';'92369'
'DE24A';'96349'
'DE212';'81243'
'DE217';'85757'
'DEE0A';'06308'
'DED2D';'02794'
'DED2D';'02785'
'DEB13';'57632'
'DEA52';'44265'
'DEB3K';'67715'
'DEB13';'57587'
'DEB3K';'76848'
'DEA58';'58706'
'DE715';'68642'
'DE136';'78086'
'DE922';'49453'
'DE126';'68161'
'DE718';'61273'
'DE12A';'75389'
'DE12C';'72160'
'DE712';'65934'
'DEA41';'33719'
'DE712';'60489'
'DE724';'35094'
'DE932';'27619'
'DE712';'60437'
'DE128';'69198'
'DE129';'75173'
'DE128';'69168'
'DE936';'27721'
'DE123';'75056'
'DE137';'78592'
'DE112';'71120'
'DE736';'35114'
'DE71B';'64760'
'DE138';'78256'
'DEA46';'32423'
'DE719';'63450'
'DE128';'74921'
'DE112';'71034'
'DE112';'71093'
'DE228';'94081'
'DE300';'13509'
'DE225';'94513'
'DE300';'12207'
'DE300';'10823'
'DE300';'10178'
'DE406';'12529'
'DE24B';'95326'
'DE217';'85221'
'DE24B';'95512'
'DE236';'92367'
'DE219';'93336'
'DEG03';'07743'
'DE242';'95448'
'DE212';'80469'
'DE212';'80807'
'DE212';'81669'
'DEE0C';'39221'
'DE80O';'19374'
'DE226';'84048'
'DE80K';'18225'
'DE234';'92249'
'DEE0C';'39114'
'DEG0J';'07646'
'DEE09';'06333'
'DED2F';'01833'
'DE40I';'16306'
'DED2C';'01906'
'DED2C';'02627'
'DE403';'15236'
'DE40G';'03149'
'DED2D';'02727'
'DE228';'94121'
'DE225';'94545'
'DE407';'03238'
'DED2E';'01468'
'DE80N';'17389'
'DE40B';'01945'
'DEB15';'55608'
'DE949';'49844'
'DEF09';'25488'
'DEF09';'25337'
'DEF0B';'24354'
'DE145';'89188'
'DE265';'97797'
'DE146';'88433'
'DEF0B';'24367'
'DE91C';'37124'
'DE26C';'97297'
'DEF0D';'24616'
'DEF0C';'24395'
'DE11A';'74423'
'DE600';'22549'
'DE27B';'86862'
'DE91B';'38325'
'DEG0T';'99330'
'DE25A';'91443'
'DEF06';'22959'
'DE27B';'87653'
'DE717';'64584'
'DE408';'14728'
'DEB14';'55629'
'DEB18';'56584'
'DED45';'08062'
'DE21M';'83278'
'DE22B';'94347'
'DE22B';'94357'
'DE21M';'83379'
'DED42';'09366'
'DE80J';'17154'
'DE235';'93477'
'DED53';'04862'
'DE214';'84533'
'DE229';'94244'
'DE40E';'14554'
'DE300';'14109'
'DE229';'94227'
'DE300';'14053'
'DE225';'94548'
'DE40H';'14979'
'DE300';'12209'
'DE300';'13351'
'DE148';'88281'
'DEF0C';'24864'
'DEF0C';'24888'
'DEF0B';'24802'
'DE931';'29308'
'DE265';'97789'
'DE732';'36160'
'DE265';'97795'
'DEF09';'25485'
'DEF09';'25469'
'DEF0B';'24364'
'DEF0D';'24568'
'DE263';'97080'
'DE734';'34379'
'DE734';'34388'
'DEF05';'25786'
'DE719';'63637'
'DE127';'74746'
'DE732';'36093'
'DEF0B';'24613'
'DE114';'73079'
'DE933';'21629'
'DE26A';'97267'
'DE11A';'74429'
'DEF09';'25499'
'DE256';'91725'
'DE27C';'86871'
'DE914';'38550'
'DEF03';'23556'
'DE27D';'86733'
'DE923';'31785'
'DE118';'74239'
'DE141';'72534'
'DEF0B';'24799'
'DEE0C';'39448'
'DE21J';'85084'
'DE80O';'19260'
'DE21E';'86943'
'DE275';'86316'
'DEE04';'38486'
'DE21D';'82435'
'DE21C';'82272'
'DE252';'91054'
'DE734';'34277'
'DE146';'88527'
'DEE03';'39126'
'DE21H';'85662'
'DE21H';'85540'
'DEE0C';'39249'
'DE80K';'18209'
'DE23A';'95682'
'DE234';'92287'
'DEG09';'99996'
'DE91C';'37441'
'DE914';'38527'
'DEG0Q';'98554'
'DE256';'91623'
'DE91B';'38329'
'DE27B';'87665'
'DEE09';'38877'
'DE256';'91639'
'DE94F';'49413'
'DEB36';'67433'
'DEB3H';'76865'
'DEB3E';'76768'
'DEB3E';'76770'
'DE94D';'26209'
'DEB3C';'67256'
'DEA5A';'57334'
'DEB3E';'76761'
'DE722';'35713'
'DE724';'35216'
'DEA43';'32257'
'DE126';'68239'
'DEA41';'33689'
'DE722';'35633'
'DE135';'78652'
'DE715';'64625'
'DEA43';'32120'
'DE137';'78647'
'DE123';'75053'
'DE71E';'61169'
'DE712';'60323'
'DE123';'76684'
'DE71E';'61231'
'DE137';'78559'
'DE721';'35463'
'DE936';'27726'
'DE12B';'75447'
'DEB3I';'67245'
'DEG0R';'99826'
'DE91C';'37412'
'DE26B';'97453'
'DE266';'97633'
'DE256';'91602'
'DEF0F';'22952'
'DE935';'21335'
'DE93A';'29581'
'DE26B';'97497'
'DE27C';'87757'
'DE935';'21365'
'DEF0F';'23619'
'DE916';'38642'
'DEG0Q';'98530'
'DE278';'89368'
'DEG0A';'99713'
'DE914';'29392'
'DE911';'38124'
'DE80M';'23999'
'DE259';'91241'
'DE212';'80999'
'DE246';'95503'
'DE80O';'19065'
'DE212';'81373'
'DE212';'81369'
'DEG0J';'07778'
'DE80N';'17322'
'DE409';'15306'
'DE40C';'15295'
'DED2D';'02791'
'DEA15';'41169'
'DEB25';'54439'
'DEA1E';'47877'
'DEA34';'46399'
'DEB25';'54308'
'DEA14';'47805'
'DEB24';'54578'
'DEA11';'40545'
'DEA28';'53879'
'DEB25';'54427'
'DEA23';'50769'
'DEC04';'66839'
'DEB3J';'55299'
'DE71A';'65239'
'DEA5B';'59558'
'DEB34';'67069'
'DE12A';'76332'
'DEF0B';'24805'
'DE733';'36287'
'DE116';'71560'
'DE113';'73669'
'DE269';'63820'
'DE927';'31632'
'DE118';'74223'
'DE149';'72516'
'DE118';'74219'
'DE116';'71336'
'DEF0C';'24869'
'DE118';'74248'
'DE264';'63831'
'DE149';'88636'
'DE80L';'18519'
'DED2E';'01591'
'DE80J';'17039'
'DE139';'79692'
'DEA58';'58802'
'DE133';'79279'
'DE114';'73114'
'DE929';'30880'
'DE737';'37284'
'DE145';'89134'
'DE145';'73340'
'DE21M';'83246'
'DE21M';'83361'
'DE40D';'16868'
'DE21M';'83242'
'DE239';'92539'
'DE21M';'83301'
'DE22C';'94437'
'DE214';'84568'
'DEE0E';'06889'
'DED42';'08321'
'DE40E';'14822'
'DE21M';'83329'
'DE22B';'94342'
'DE22A';'84375'
'DE22A';'84347'
'DED41';'09125'
'DEB11';'56076'
'DEB37';'66953'
'DE139';'79589'
'DE948';'49699'
'DEB1A';'56338'
'DEB17';'56753'
'DE148';'88373'
'DE926';'37639'
'DE116';'73635'
'DE731';'34125'
'DE929';'30823'
'DE146';'88422'
'DE119';'74632'
'DE119';'74676'
'DE27A';'88142'
'DEB3F';'67734'
'DEA33';'48155'
'DE948';'49624'
'DE94H';'26409'
'DE132';'79291'
'DEB1B';'56206'
'DE132';'79282'
'DE113';'73207'
'DEF0E';'25376'
'DEF0E';'25588'
'DEF06';'21516'
'DE278';'86479'
'DE245';'96154'
'DE27D';'86738'
'DE267';'97522'
'DEF06';'23919'
'DE935';'21401'
'DE27D';'86655'
'DEF03';'23566'
'DE935';'19273'
'DE21N';'86980'
'DE276';'86517'
'DE21N';'86977'
'DE247';'96484'
'DED2F';'01731'
'DE409';'15370'
'DE25C';'91793'
'DE21N';'86971'
'DE21E';'86946'
'DE501';'28357'
'DEA45';'32657'
'DE71C';'63165'
'DE719';'61130'
'DE725';'35315'
'DEF05';'25797'
'DE93B';'28876'
'DE932';'21789'
'DEF05';'25795'
'DE927';'27318'
'DEA44';'33034'
'DE269';'63931'
'DE927';'31629'
'DE279';'89284'
